"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3240000","324000001120220006","20220404","","03","폐업","0002","폐업","20220517","","","","","","","서울특별시 강동구 암사동 464-3","서울특별시 강동구 고덕로10길 53(암사동)","05251","상록수약국","20220517165111","U","2021-12-04 23:09:00.0","","211386.535371617","450013.089760544","","","","",""
"3230000","323000001120220012","20220531","","01","영업/정상","0000","정상","","","","","02-423-3016","","","서울특별시 송파구 신천동 7 장미아파트 101~2호","서울특별시 송파구 올림픽로35길 112 장미비상가 101102호 (신천동)","05504","월드중앙약국","20220531110833","I","2021-12-06 00:02:00.0","","208707.089897534","446299.352775446","","","","",""
"3200000","320000001120220007","20220531","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 관악구 봉천동 1629-2 동아타운아파트","서울특별시 관악구 봉천로 576 1층 106호 (봉천동 동아타운아파트)","08792","휴베이스 동아약국","20220531142729","I","2021-12-06 00:02:00.0","","196501.159765837","441640.881044209","","","","",""
"3120000","312000001120220006","20221018","","01","영업/정상","0000","정상","","","","","02-364-5455","","","서울특별시 서대문구 대현동 45-8 유인빌딩 101호","서울특별시 서대문구 신촌로 183 유인빌딩 지하1층 101호 (대현동)","03767","한사랑온누리약국","20221018092356","I","2021-10-30 22:00:00.0","","195196.140599719","450535.198657872","","","","",""
"3140000","314000001120220003","20220402","","01","영업/정상","0000","정상","","","","","","","","서울특별시 양천구 신월동 559-2","서울특별시 양천구 남부순환로 603 삼정빌딩 1층 (신월동)","08065","우리동네맘약국","20220402125713","I","2021-12-04 00:04:00.0","","185844.235783864","445899.245694786","","","","",""
"3090000","309000001120220009","20220602","","01","영업/정상","0000","정상","","","","","070-8835-7700","","","서울특별시 도봉구 쌍문동 629 1층","서울특별시 도봉구 해등로 158 1층 (쌍문동)","01395","도봉온누리약국","20220602112947","I","2021-12-06 00:04:00.0","","203365.976039964","461632.754949936","","","","",""
"3150000","315000001120210002","20210122","","03","폐업","0002","폐업","20220602","","","","02-2695-6121","","","서울특별시 강서구 화곡동 1165-1 강서힐스테이트 상가동 1동 151호","서울특별시 강서구 강서로 242 상가동 1층 151호 (화곡동 강서힐스테이트)","07694","힐스테이트솔약국","20220602142342","U","2021-12-06 00:04:00.0","","185509.165465662","449450.069694741","","","","",""
"3030000","303000001120220002","20220330","","01","영업/정상","0000","정상","","","","","02-3395-8777","","","서울특별시 성동구 옥수동 363","서울특별시 성동구 한림말1길 16 1층 (옥수동)","04735","어울림온누리약국","20220330102230","I","2021-12-04 00:01:00.0","","201385.56547884","448924.275599289","","","","",""
"3070000","307000001120200007","20200601","","01","영업/정상","0000","정상","","","","","0269592041","0","","서울특별시 성북구 장위동 237-82","서울특별시 성북구 돌곶이로 176 1층 (장위동)","02766","정원약국","20220602090028","U","2021-12-06 00:04:00.0","","204330.675949018","457145.940957912","","","","",""
"3240000","324000001120220005","20220329","","01","영업/정상","0000","정상","","","","","024233005","","","서울특별시 강동구 천호동 157-3","서울특별시 강동구 진황도로 74(천호동)","05339","강동포도약국","20220329095228","I","2021-12-02 21:01:00.0","","211839.703530563","448292.870381012","","","","",""
"3040000","304000001120220003","20220329","","01","영업/정상","0000","정상","","","","","","","","서울특별시 광진구 자양동 625-30","서울특별시 광진구 자양로15길 27(자양동)","05057","행복한약국","20220329095234","I","2021-12-02 21:01:00.0","","207193.546781532","448147.401068444","","","","",""
"3150000","315000001120220006","20220328","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강서구 마곡동 759-2","서울특별시 강서구 마곡중앙5로 22 102호 (마곡동)","07788","웰빙온누리약국","20220328143045","I","2021-12-02 21:00:00.0","","","","","","","",""
"3060000","306000001120220006","20220603","","01","영업/정상","0000","정상","","","","","","","","서울특별시 중랑구 상봉동 81-5 한일써너스빌","서울특별시 중랑구 망우로 346 101동 103호 (상봉동 한일써너스빌)","02150","매일여는약국","20220603134956","I","2021-12-06 00:05:00.0","","207982.810825453","454980.023827024","","","","",""
"3070000","307000001120220004","20220328","","01","영업/정상","0000","정상","","","","","029211246","","","서울특별시 성북구 동선동4가 53","서울특별시 성북구 아리랑로 16 1층 104호 (동선동4가)","02829","더사랑약국","20220328170453","I","2021-12-02 21:00:00.0","","201389.393007427","454658.210922524","","","","",""
"3070000","307000001120200009","20200819","","03","폐업","0002","폐업","20220603","","","","02-6082-3979","","","서울특별시 성북구 하월곡동 81-470 신일의원","서울특별시 성북구 오패산로3길 158 신일의원 1층 (하월곡동)","02737","가정온누리약국","20220603135527","U","2021-12-06 00:05:00.0","","202839.649242325","456399.147212693","","","","",""
"3090000","309000001120220005","20220328","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 도봉구 방학동 707 105호","서울특별시 도봉구 도봉로150길 8 105호 (방학동)","01334","방학동물약국","20220421094415","U","2021-12-03 22:03:00.0","","203746.358021191","462608.26306643","","","","",""
"3040000","304000001120040016","20040624","","03","폐업","0002","폐업","20220602","","","","462-0382","0","","서울특별시 광진구 자양동 52-6","서울특별시 광진구 뚝섬로24길 3 (자양동)","05084","신성모약국","20220603101054","U","2021-12-06 00:07:00.0","","205570.982632948","448234.400412708","","","","",""
"3080000","308000001120210008","20211129","","03","폐업","0002","폐업","20220407","","","","","","","서울특별시 강북구 번동 455-13","서울특별시 강북구 한천로 962 1층 (번동)","01061","사거리우리약국","20220407141542","U","2021-12-04 00:09:00.0","","202898.361252523","459275.9019788","","","","",""
"3160000","316000001120220016","20221019","","01","영업/정상","0000","정상","","","","","02-2060-5575","","","서울특별시 구로구 항동 121-1 청솔프라자 101호","서울특별시 구로구 서해안로 2096 101호 (항동)","08368","하늘꿈약국","20221019181534","I","2021-10-30 22:01:00.0","","184272.859477603","441965.79198493","","","","",""
"3000000","300000001120220005","20220607","","01","영업/정상","0000","정상","","","","","027630902","","","서울특별시 종로구 혜화동 90-18 혜화동씨티밸리 102-2호","서울특별시 종로구 대학로 146 혜화동씨티밸리 102-2호 (혜화동)","03084","혜화동물약국","20220607094116","I","2021-12-06 00:09:00.0","","200113.874740135","453549.526436303","","","","",""
"3010000","301000001120220006","20220607","","01","영업/정상","0000","정상","","","","","02-2266-6968","","","서울특별시 중구 저동2가 50-1 영락빌딩","서울특별시 중구 수표로 23 영락빌딩 1층 101-B호 (저동2가)","04552","양지약국","20220607164013","I","2021-12-06 00:09:00.0","","199054.579755166","451213.055704742","","","","",""
"3180000","318000001120210012","20210923","","03","폐업","0002","폐업","20220415","","","","","","","서울특별시 영등포구 신길동 1432 봉덕빌딩","서울특별시 영등포구 여의대방로62길 2 봉덕빌딩 1층 (신길동)","07319","뉴성모제일약국","20220415092614","U","2021-12-03 23:07:00.0","","193448.691739112","445735.572055515","","","","",""
"3210000","321000001120220009","20220608","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 반포동 118-3 CENTRALCITY 반포천 복개주차장","서울특별시 서초구 사평대로 205 CENTRALCITY 반포천 복개주차장 BP4-1A호 (반포동)","06545","위드팜수약국","20220608153211","I","2021-12-05 23:00:00.0","","200514.002958761","444644.771176041","","","","",""
"3100000","310000001120220005","20220608","","01","영업/정상","0000","정상","","","","","","","","서울특별시 노원구 중계동 359-14 원광빌딩","서울특별시 노원구 중계로 218 원광빌딩 1층 102호 (중계동)","01714","중계상록수약국","20220608145442","I","2021-12-05 23:00:00.0","","206637.892930184","460946.518479375","","","","",""
"3210000","321000001120220010","20220608","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 반포동 520-3 조달청빌딩","서울특별시 서초구 반포대로 217 조달청빌딩 지하1층 (반포동)","06578","조달청사약국","20220608154202","I","2021-12-05 23:00:00.0","","200194.426588429","444128.805256091","","","","",""
"3210000","321000001120210021","20210608","","03","폐업","0002","폐업","20220412","","","","","0","","서울특별시 서초구 반포동 18-4 래미안 퍼스티지 신반포역상가","서울특별시 서초구 신반포로 100 래미안 퍼스티지 신반포역상가 406호 (반포동)","06547","세화약국","20220412101043","U","2021-12-03 23:04:00.0","","199547.194595295","444540.23951026","","","","",""
"3180000","318000001120140002","20140321","","01","영업/정상","0000","정상","","","","","2634-1323","0","","서울특별시 영등포구 당산동1가 16-1 진로아파트 상가 105호","서울특별시 영등포구 당산로 68 105호 (당산동1가 진로아파트상가)","07292","조은약국","20220608172930","U","2021-12-05 23:00:00.0","","190766.238732198","446496.183037224","","","","",""
"3210000","321000001120220015","20220707","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 잠원동 37-1 페이토","서울특별시 서초구 강남대로 563 페이토 1층 (잠원동)","06531","릴리약국","20220707104413","I","2021-12-07 00:09:00.0","","201723.670075381","445522.232076902","","","","",""
"3070000","307000001120210003","20210125","","03","폐업","0002","폐업","20220401","","","","02-941-7755","","","서울특별시 성북구 정릉동 408-3","서울특별시 성북구 보국문로 33 1층 106호 (정릉동)","02710","정릉아름드리약국","20220401161335","U","2021-12-04 00:03:00.0","","200820.449805299","456114.852392023","","","","",""
"3150000","315000001120220020","20220707","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강서구 화곡동 401-6 삼화빌딩","서울특별시 강서구 강서로 143 삼화빌딩 1층 (화곡동)","07720","예성약국","20220707170207","I","2021-12-07 00:09:00.0","","185931.641923584","448605.420365734","","","","",""
"3200000","320000001120200008","20201119","","03","폐업","0002","폐업","20220415","","","","","0","","서울특별시 관악구 봉천동 1642-18","서울특별시 관악구 인헌길 39 법향빌 1층 (봉천동)","08795","매일약국","20220415154328","U","2021-12-03 23:07:00.0","","197004.342689555","441280.579705685","","","","",""
"3220000","322000001120220015","20220714","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강남구 신사동 629-15 평화빌딩 1층","서울특별시 강남구 도산대로 235 평화빌딩 1층 (신사동)","06026","필하이약국","20220714073807","I","2021-12-06 23:06:00.0","","202815.931973265","446598.861742162","","","","",""
