"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3240000","324000004520220001","20220527","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 강동구 둔촌동 ** 남산빌딩","서울특별시 강동구 천호대로 **** 남산빌딩 *층 (둔촌동)","05361","달펫 소동물샵","20220527112514","I","2021-12-07 00:02:00.0","","212439.247912126","447928.446899677","","","","",""
"3120000","312000004820220001","20220527","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-332-9202","0","","서울특별시 서대문구 연희동 ***-* *층 ***호","서울특별시 서대문구 연희로 *** *층 ***호 (연희동)","03724","잔다냥 연희점","20220527093600","I","2021-12-07 00:02:00.0","","193930.686297764","451751.371026466","","","","",""
"3060000","306000004920220013","20220527","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 중랑구 신내동 *** 화성두산아파트","서울특별시 중랑구 신내로**길 **(신내동 화성두산아파트)","02025","까까줄개","20220527144043","I","2021-12-07 00:02:00.0","","208330.35418254","456814.922480529","","","","",""
"3060000","306000004820220014","20220527","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 중랑구 신내동 *** 화성두산아파트","서울특별시 중랑구 신내로**길 **(신내동 화성두산아파트)","02025","까까줄개","20220527145920","I","2021-12-07 00:02:00.0","","208330.35418254","456814.922480529","","","","",""
"3160000","316000005020220012","20220530","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 구로구 개봉동 ***-** 대우아트빌 ***호","서울특별시 구로구 개봉로**길 **-* ***호 (개봉동 대우아트빌)","08352","pet 06부4878","20220530090142","D","2021-10-30 23:03:00.0","","187036.004773017","442845.534905301","","","","",""
"3110000","311000005020220003","20220228","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 은평구 역촌동 **-* 명남뉴아파트","서울특별시 은평구 진흥로*길 ** ***호 (역촌동 명남뉴아파트)","03406","알라딘펫택시","20220428181107","D","2021-10-30 23:03:00.0","","192709.734507804","455750.255701576","","","","",""
"3110000","311000005020220001","20220110","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 은평구 갈현동 ***-* 라이프시티아파트","서울특별시 은평구 갈현로**길 ** ****호 (갈현동 라이프시티아파트)","03322","은평 알라딘펫택시","20220428181107","D","2021-10-30 23:03:00.0","","192023.008136463","457854.148431867","","","","",""
"3160000","316000005020220002","20220107","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 구로구 오류동 **-* 아크로펠리스 ****호","서울특별시 구로구 경인로**나길 ** 아크로펠리스 ****호 (오류동)","08271","멍이요","20220428181040","D","2021-10-30 23:03:00.0","","185953.543720033","443610.086800382","","","","",""
"3160000","316000004920220001","20220103","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 구로구 개봉동 ***-* ***호","서울특별시 구로구 개봉로**라길 ** ***호 (개봉동)","08338","장화신은 고양이 & 강아지 미용","20220428181040","D","2021-10-30 23:03:00.0","","186964.568388512","443391.877822801","","","","",""
"3160000","316000004820210019","20211229","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 구로구 오류동 ***-* *층","서울특별시 구로구 오리로 **** *층 (오류동)","08363","댕댕스","20220428181040","D","2021-10-30 23:03:00.0","","185427.377308577","442919.205410518","","","","",""
"3220000","322000004820200016","20200603","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 강남구 논현동 ***-**","서울특별시 강남구 선릉로***길 ** (논현동)","06100","Team MK(전설의 강아지)","20220622170123","U","2021-12-07 00:02:00.0","","203570.308771447","445534.635790762","","","","",""
"3100000","310000004820210016","20211223","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-971-5955","0","","서울특별시 노원구 공릉동 ***-*","서울특별시 노원구 동일로 **** *층 (공릉동)","01848","골드퍼피 애견유치원","20220428181115","D","2021-10-30 23:03:00.0","","206545.196334567","457590.694794253","","","","",""
"3210000","321000005020180090","20181126","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 서초구 반포동 ***-** B**호","서울특별시 서초구 주흥길 ** B**호 (반포동)","06539","지정한 펫택시","20220531141252","U","2021-12-07 00:02:00.0","","201643.630633924","444755.675612737","","","","",""
"3110000","311000004920210013","20210820","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-388-3108","0","","서울특별시 은평구 신사동 **-***","서울특별시 은평구 은평로 *(신사동)","03437","몽실몽실펫살롱","20220428181107","D","2021-10-30 23:03:00.0","","191910.188821954","454942.95018707","","","","",""
"3010000","301000004920180010","20181001","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","2233-6675","0","","서울특별시 중구 신당동 **-**","서울특별시 중구 다산로**길 ** *층 (신당동)","04584","신당좋아요동물병원","20220531173617","U","2021-12-07 00:02:00.0","","201618.834979518","450916.705246197","","","","",""
"3210000","321000003720220010","20220411","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","서울특별시 서초구 서초동 ****-* 와라빌딩","서울특별시 서초구 반포대로 ** 와라빌딩 지층 (서초동)","06716","꽃길걷개","20220411174019","I","2021-12-04 22:07:00.0","","200984.41189955","442413.08230594","","","","",""
"3210000","321000003720220011","20220411","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","서울특별시 서초구 서초동 ****-* 와라빌딩","서울특별시 서초구 반포대로 ** 와라빌딩 지층 (서초동)","06716","꽃길걷개","20220411174455","I","2021-12-04 22:07:00.0","","200984.41189955","442413.08230594","","","","",""
"3220000","322000004920180094","20180921","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 강남구 역삼동 ***-** *층","서울특별시 강남구 논현로***길 ** *층 (역삼동)","06126","스타일리다독","20220523135005","U","2021-12-07 00:02:00.0","","202942.186743793","444707.767648812","","","","",""
"3100000","310000004520210013","20210802","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-971-5955","0","","서울특별시 노원구 공릉동 ***-*","서울특별시 노원구 동일로 **** *층 *층 (공릉동)","01848","골드퍼피동물병원 공릉점","20220428181114","D","2021-10-30 23:03:00.0","","206545.196334567","457590.694794253","","","","",""
"3100000","310000005020210012","20210729","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-6080-0920","0","","서울특별시 노원구 상계동 **** 노원센트럴푸르지오 ***동 ***호","서울특별시 노원구 수락산로 ** ***동 ***호 (상계동 노원센트럴푸르지오)","01639","멍타냥","20220428181114","D","2021-10-30 23:03:00.0","","206517.501691951","462439.811868214","","","","",""
"3100000","310000004720210010","20210616","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-933-1456","0","","서울특별시 노원구 상계동 *** *층","서울특별시 노원구 상계로 **-* *층 (상계동)","01693","도니바니 애견카페","20220428181114","D","2021-10-30 23:03:00.0","","205491.468086044","461586.771679332","","","","",""
"3160000","316000004820210013","20210616","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-2617-0040","0","","서울특별시 구로구 오류동 *** 리더원빌딩 ***호","서울특별시 구로구 서해안로 **** 리더원빌딩 *층 ***호 (오류동)","08357","TOPnTOP Grooming(탑앤탑그루밍)","20220428181039","D","2021-10-30 23:03:00.0","","185756.174922711","443268.099008657","","","","",""
"3220000","322000004820180087","20180921","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-512-0401","0","","서울특별시 강남구 청담동 ***-** ***호","서울특별시 강남구 학동로***길 ** ***호 (청담동)","06075","멈미스","20220523140348","U","2021-12-07 00:02:00.0","","204987.985","446601.75","","","","",""
"3110000","311000004820220006","20220603","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 은평구 대조동 ***-**","서울특별시 은평구 통일로**길 **(대조동)","03386","빵댕이넷","20220603130638","D","2021-10-30 23:03:00.0","","192985.345285159","456927.507920024","","","","",""
"3110000","311000005020220011","20220603","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 은평구 응암동 *** 녹번역e편한세상캐슬 ***동 ***호","서울특별시 은평구 은평로 *** ***동 ***호 (응암동 녹번역e편한세상캐슬)","03472","pet08라1096","20220603130130","D","2021-10-30 23:03:00.0","","193930.262508484","455410.425111088","","","","",""
"3160000","316000004920210014","20210616","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-2617-0040","0","","서울특별시 구로구 오류동 *** 리더원빌딩 ***호","서울특별시 구로구 서해안로 **** 리더원빌딩 *층 ***호 (오류동)","08357","TOPnTOP Grooming(탑앤탑그루밍)","20220428181039","D","2021-10-30 23:03:00.0","","185756.174922711","443268.099008657","","","","",""
"3110000","311000004920210011","20210604","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","023579623","0","","서울특별시 은평구 응암동 **-** 신일빌딩","서울특별시 은평구 은평로**길 ** 신일빌딩 *층 (응암동)","03471","블랑드펫","20220428181107","D","2021-10-30 23:03:00.0","","193715.252004549","455244.771170185","","","","",""
"3100000","310000004920210009","20210526","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 노원구 공릉동 *** 풍림아파트 B동 상가 ***동 ***-*호","서울특별시 노원구 섬밭로 *** B동 상가 ***동 ***-*호 (공릉동 풍림아파트)","01851","구구네미용실","20220428181114","D","2021-10-30 23:03:00.0","","206043.786823969","458453.086132215","","","","",""
"3070000","307000004920220008","20220603","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 성북구 길음동 **** 래미안길음센터피스 상가동 ****호","서울특별시 성북구 숭인로 ** 상가동 ****호 (길음동 래미안길음센터피스)","02727","마이뷰티독","20220603102551","I","2021-12-07 00:02:00.0","","202337.75276883","456677.031195879","","","","",""
"3110000","311000004920210010","20210520","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 은평구 구산동 **-**","서울특별시 은평구 갈현로**길 **-* *층 (구산동)","03413","더이쁘개","20220428181107","D","2021-10-30 23:03:00.0","","192245.664999104","456190.350663037","","","","",""
"3110000","311000004520210009","20210517","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 은평구 수색동 ***-**","서울특별시 은평구 수색로 *** *층 (수색동)","03487","몽냥몽냥 강아지분양 은평점","20220428181107","D","2021-10-30 23:03:00.0","","190028.982761489","453844.108723968","","","","",""
