,contetnt,date,place,tags
2749,"['꽃같은', '내새쿠들', '압빠가', '모자사쥬서', '사진찌꼬', '와뚀', '놀이터', 'fourdoong', 'fordoong', '개린이들사진찍기힘들다', '반려견놀이터', '애견놀이터', '애견카페', '포둥포둥', '강아지놀이터', '강아지운동장', '아이쥐', '이탈리안그레이하운드', '일상', '소통', '멍팔환영', '선팔하면맞팔']",2022-02-09,,"['개린이들사진찍기힘들다', '반려견놀이터', '애견놀이터', '애견카페', '포둥포둥', '강아지놀이터', '강아지운동장', '아이쥐', '이탈리안그레이하운드', '일상', '소통', '멍팔환영', '선팔하면맞팔']"
2750,"['느낌이', '애기씨와', '돌쇠', '놀이터', 'fourdoong', 'fordoong', '강아지놀이터', '포둥포둥', '애견놀이터', '애견카페', '반려견놀이터', '반려견운동장', '이탈리안그레이하운드', '아이쥐', 'italiangreyhound', '일상', '소통', '멍팔환영', '멍친환영', '멍스타그램', '개스타그램']",2022-02-09,,"['강아지놀이터', '포둥포둥', '애견놀이터', '애견카페', '반려견놀이터', '반려견운동장', '이탈리안그레이하운드', '아이쥐', 'italiangreyhound', '일상', '소통', '멍팔환영', '멍친환영', '멍스타그램', '개스타그램']"
2751,"['카페흐노니입니다', '요즘', '날씨가', '풀려서', '놀기에', '너무', '좋아요', '뛰뛰하러', '놀러오세요', '오늘의', '모델은', '언제나', '봐도', '이쁜', '레오', '흐노니랑', '아주', '찰떡입니다', '오늘부터', '주말내내', '정상영업합니다', '카페흐노니', '흐노니카페', '강화도카페', '흐노니', '핸드드립', '모카포트', '야외테라스', '루프탑', '루프탑카페', '옥상', '잔디', '반려견동반가능', '반려견운동장', '반려견잔디운동장', '반려견놀이터', '애견놀이터', '애견운동장', '애견동반카페', '반려견동반카페', '강화도애견카페', '김포애견카페', '인천애견카페', '강화도']",2022-02-11,흐노니,"['카페흐노니', '흐노니카페', '강화도카페', '흐노니', '핸드드립', '모카포트', '야외테라스', '루프탑', '루프탑카페', '옥상', '잔디', '반려견동반가능', '반려견운동장', '반려견잔디운동장', '반려견놀이터', '애견놀이터', '애견운동장', '애견동반카페', '반려견동반카페', '강화도애견카페', '김포애견카페', '인천애견카페', '강화도']"
2752,"['댕트럴파크의하루', '댕트럴파크', '강아지운동장', '대형견수영장', '중형견잔디놀이터', '소형견놀이터', '리트리버놀이', '골댕이운동장', '래브라도공원', '애견공원', '애견카페', '반려견놀이터', '대부도강아지', '강아지동반', '대부도반려견동반', '강아지랑같이', '댕댕이공원', '대부도강아지카페', '여름물놀이장소', '가을여행', '겨울여행', '겨울갈만한곳', '겨울애견동반']",2022-02-11,,"['댕트럴파크', '강아지운동장', '대형견수영장', '중형견잔디놀이터', '소형견놀이터', '리트리버놀이', '골댕이운동장', '래브라도공원', '애견공원', '애견카페', '반려견놀이터', '대부도강아지', '강아지동반', '대부도반려견동반', '강아지랑같이', '댕댕이공원', '대부도강아지카페', '여름물놀이장소', '가을여행', '겨울여행', '겨울갈만한곳', '겨울애견동반']"
2753,"['우리집', '예민보스', '허니', 'Honey', '허니의', '첫', '방문', '탄천유수지반려견놀이터', '아무도', '없어서', '좋기도', '심심하기도', '했던', '사회성이', '좋지', '않아', '혼자인게', '나았을수도', '아닌가', '혼자는', '심심하고', '어색한', '지', '얼마', '안놀고', '나가자했던', '울아드님', '그래도', '같이가서', '좋앗웅', '스릉해김허뉘', 'chihuahuamix', '치와와믹스', '반려견스타그램', '산책', '예민한아이', '내새끼', 'dogslover', 'dogslife', 'dogstagram', 'dogs', 'of', 'instagram', 'dogoftheday', '반려견운동장', '송파구', '탄천유수지', '반려견놀이터']",2022-02-10,,"['탄천유수지반려견놀이터', 'chihuahuamix', '치와와믹스', '반려견스타그램', '산책', '예민한아이', '내새끼', 'dogslover', 'dogslife', 'dogstagram', 'dogs', 'of', 'instagram', 'dogoftheday', '반려견운동장', '송파구', '탄천유수지', '반려견놀이터']"
2754,"['아침안개', '딴세상', '댕트럴파크', '강아지운동장', '대형견수영장', '중형견잔디놀이터', '소형견놀이터', '리트리버놀이', '골댕이운동장', '래브라도공원', '애견공원', '애견카페', '반려견놀이터', '대부도강아지', '강아지동반', '대부도반려견동반', '강아지랑같이', '댕댕이공원', '대부도강아지카페', '여름물놀이장소', '가을여행', '겨울여행', '겨울갈만한곳', '겨울애견동반', '봄애견동반']",2022-02-10,,"['댕트럴파크', '강아지운동장', '대형견수영장', '중형견잔디놀이터', '소형견놀이터', '리트리버놀이', '골댕이운동장', '래브라도공원', '애견공원', '애견카페', '반려견놀이터', '대부도강아지', '강아지동반', '대부도반려견동반', '강아지랑같이', '댕댕이공원', '대부도강아지카페', '여름물놀이장소', '가을여행', '겨울여행', '겨울갈만한곳', '겨울애견동반', '봄애견동반']"
2755,"['개놀이터에선몽구풀어놓구책읽을수있을줄알았는데애엄마마냥불안해서몽구쫓아다니느라단한줄도못봄셀카도하나찌구', '내시끼제일잘놀아서햄복', '인천', '반려견놀이터', '공짜', '인천대공원', '인천대공원놀이터', '인천대공원반려견놀이터', '인천애견카페', '인천애견놀이터', '말티즈', '말티즈그램', '개엄마', '댕댕이', '집앞', '집앞마실', '개키우기좋은동네', '지구인만큼지구를사랑할순없어', '정세랑', '독서']",2022-02-10,인천대공원,"['인천', '반려견놀이터', '공짜', '인천대공원', '인천대공원놀이터', '인천대공원반려견놀이터', '인천애견카페', '인천애견놀이터', '말티즈', '말티즈그램', '개엄마', '댕댕이', '집앞', '집앞마실', '개키우기좋은동네', '지구인만큼지구를사랑할순없어', '정세랑', '독서']"
2756,"['점마', '토깽이인가', '파닥파닥', '뛰댕기지', '아주', '시루', '놀리는', '재미에', '맛들렸는지', '시루', '앞에서', '토끼처럼', '뛰댕긴다', '이와중에', '하루는', '시루', '바라기', '씨투', '토끼', '시루', '약올리기', '하루', '시루바라기', '하루시루네', '오늘의산책', '삼막애견공원', '안양', '반려견놀이터', '일상', '산책', '반려견', '댕댕이']",2022-02-10,삼막애견공원,"['씨투', '토끼', '시루', '약올리기', '하루', '시루바라기', '하루시루네', '오늘의산책', '삼막애견공원', '안양', '반려견놀이터', '일상', '산책', '반려견', '댕댕이']"
2757,"['오늘은', '운동장에', '친구들이', '없어서운동장', '전세', '낸', '기분으로', '뛰뛰', '느닷없이', '밥그릇', '물고', '튀는', '테라', '체코슬로바키안울프독', 'czechoslovakianwolfdog', '울프독', '늑대개', 'wolfdog', 'instawlfdog', 'czechwolfdog', '울프독그램', '늑대', '체코울프독', '개스타그램', '견스타그램', '멍스타그램', '댕댕이그램', '다둥이네', '다견가정', '삼프독', '개린이', '강아지', '대형견', '반려견', '애완견', '하울링스', '울프독브리딩', '애견운동장', '강아지운동장', '대형견운동장', '공원애견운동장', '반려견놀이터', '개신남']",2022-02-10,,"['체코슬로바키안울프독', 'czechoslovakianwolfdog', '울프독', '늑대개', 'wolfdog', 'instawlfdog', 'czechwolfdog', '울프독그램', '늑대', '체코울프독', '개스타그램', '견스타그램', '멍스타그램', '댕댕이그램', '다둥이네', '다견가정', '삼프독', '개린이', '강아지', '대형견', '반려견', '애완견', '하울링스', '울프독브리딩', '애견운동장', '강아지운동장', '대형견운동장', '공원애견운동장', '반려견놀이터', '개신남']"
2758,"['뭐든', '쉽게', '얻지', '못하는', '것이', '인생이랄까', '하림', '하림펫푸드', '하루양갱', '밥이보약']",2022-02-10,,"['하림', '하림펫푸드', '하루양갱', '밥이보약']"
2759,"['우리', '반려견을', '공부합시다', '우린', '가족이니까', '개가행복해지는긍정교육', '당신은개를키우면안된다', '카밍시그널', '내강아지마음상담소', '반려견은', '가족입니다', '반려가족전용리조트앤캠핑라이프위드그', '숙박', '객실', '캠핑', '식당', '공유주방', '반려견호텔', '돌봄서비스', '반려견카페', '반려견스토어', '반려견공원', '놀이터', '반려견체육관', '교육', '반려견수영장', '년오픈예정', '반려견목욕', '세미나', '미팅룸', '산책', '그리고', '힐링', '축제', '추억만들기', '년', '반려견과', '함께', '할수있는', '다양한', '프로그램과', '서비스를', '준비하면서', '더욱', '더', '고민하고', '연구하고', '노력하겠습니다', '예약', '문의', '리조트', '직접', '예약시', '반려견', '선물증정', '라이프위드도그', '반려견축제', '반려견과함께', '반려가족전용', '반려견과캠핑', '반려견투어', '반려견놀이터', '반려견호텔', '반려견유치원', '반려견돌봄서비스', '반려견카페', '대형견동반', '대형견펜션', '자작나무숲', '내린천']",2022-02-10,라이프위드도그,"['개가행복해지는긍정교육', '당신은개를키우면안된다', '카밍시그널', '내강아지마음상담소', '라이프위드도그', '반려견축제', '반려견과함께', '반려가족전용', '반려견과캠핑', '반려견투어', '반려견놀이터', '반려견호텔', '반려견유치원', '반려견돌봄서비스', '반려견카페', '대형견동반', '대형견펜션', '자작나무숲', '내린천']"
2760,"['우리', '반려견을', '공부합시다', '우린', '가족이니까', '개가행복해지는긍정교육', '당신은개를키우면안된다', '카밍시그널', '내강아지마음상담소', '반려견은', '가족입니다', '반려가족전용리조트앤캠핑라이프위드그', '숙박', '객실', '캠핑', '식당', '공유주방', '반려견호텔', '돌봄서비스', '반려견카페', '반려견스토어', '반려견공원', '놀이터', '반려견체육관', '교육', '반려견수영장', '년오픈예정', '반려견목욕', '세미나', '미팅룸', '산책', '그리고', '힐링', '축제', '추억만들기', '년', '반려견과', '함께', '할수있는', '다양한', '프로그램과', '서비스를', '준비하면서', '더욱', '더', '고민하고', '연구하고', '노력하겠습니다', '예약', '문의', '리조트', '직접', '예약시', '반려견', '선물증정', '라이프위드도그', '반려견축제', '반려견과함께', '반려가족전용', '반려견과캠핑', '반려견투어', '반려견놀이터', '반려견호텔', '반려견유치원', '반려견돌봄서비스', '반려견카페', '대형견동반', '대형견펜션', '자작나무숲', '내린천']",2022-02-10,라이프위드도그,"['개가행복해지는긍정교육', '당신은개를키우면안된다', '카밍시그널', '내강아지마음상담소', '라이프위드도그', '반려견축제', '반려견과함께', '반려가족전용', '반려견과캠핑', '반려견투어', '반려견놀이터', '반려견호텔', '반려견유치원', '반려견돌봄서비스', '반려견카페', '대형견동반', '대형견펜션', '자작나무숲', '내린천']"
2761,"['솜솜', '오늘도', '하얗게', '불태웠다', '강아지', '강아지산책', '강아지일상', '강아지그램', '댕댕이', '댕댕이그램', '멍스타그램', '견스타그램', '우리강아지', '우리집강아지', '폼피츠', '도솔공원', '반려견놀이터']",2022-02-10,,"['강아지', '강아지산책', '강아지일상', '강아지그램', '댕댕이', '댕댕이그램', '멍스타그램', '견스타그램', '우리강아지', '우리집강아지', '폼피츠', '도솔공원', '반려견놀이터']"
2762,"['템버', '멍스타그램', '템버', '뽀도독', 'bbododog', '반려견은사랑입니다', '애견호텔', '오픈형애견호텔', '반려견그램', '반려견놀이터', '반려견셀프목욕', '반려견위탁목욕', '셀프목욕샵', '위탁목욕샵', '애견목욕샵', '중소형견셀프목욕', '중소형견위탁목욕', '대형견셀프목욕', '대형견위탁목욕', '등촌애견목욕샵', '강서구애견목욕', '목동애견목욕', '등촌동셀프목욕방', '양천구애견목욕', '강서구애견놀이터', '양천구애견놀이터', '옥상잔디놀이터', '화곡셀프목욕', '화곡애견목욕']",2022-02-10,,"['멍스타그램', '템버', '뽀도독', 'bbododog', '반려견은사랑입니다', '애견호텔', '오픈형애견호텔', '반려견그램', '반려견놀이터', '반려견셀프목욕', '반려견위탁목욕', '셀프목욕샵', '위탁목욕샵', '애견목욕샵', '중소형견셀프목욕', '중소형견위탁목욕', '대형견셀프목욕', '대형견위탁목욕', '등촌애견목욕샵', '강서구애견목욕', '목동애견목욕', '등촌동셀프목욕방', '양천구애견목욕', '강서구애견놀이터', '양천구애견놀이터', '옥상잔디놀이터', '화곡셀프목욕', '화곡애견목욕']"
